date gauge radar
2012020204 0.00 0.00
2012020205 0.00 0.00
2012020206 0.00 0.00
2012020207 0.00 0.00
2012020208 0.00 0.00
2012020209 0.00 0.00
2012020210 0.00 0.00
2012020211 0.00 0.00
2012020212 0.00 0.00
2012020213 0.00 0.00
2012020214 0.00 0.00
2012020215 0.00 0.00
2012020216 0.00 0.00
2012020217 0.00 0.00
2012020218 0.00 0.00
2012020219 0.00 0.00
2012020220 0.00 0.00
2012020221 0.00 0.00
2012020222 0.00 0.00
2012020223 0.00 0.00
2012020300 0.00 0.00
2012020301 0.00 0.00
2012020302 0.00 0.00
2012020303 0.00 0.00
2012020304 0.00 0.00
2012020305 0.00 0.00
2012020306 0.00 0.00
2012020307 0.00 0.00
2012020308 0.00 0.00
2012020309 0.00 0.00
2012020310 0.00 0.00
2012020311 0.00 0.00
2012020312 0.00 0.00
2012020313 0.02 0.00
2012020314 0.00 0.00
2012020315 0.00 0.00
2012020316 0.00 0.00
2012020317 0.00 0.00
2012020318 0.00 0.00
2012020319 0.00 0.00
2012020320 0.00 0.00
2012020321 0.00 0.00
2012020322 0.00 0.00
2012020323 0.00 0.00
2012020400 0.00 0.00
2012020401 0.00 0.00
2012020402 0.00 0.00
2012020403 0.00 0.00
2012020404 0.00 0.00
2012020405 0.00 0.00
2012020406 0.00 0.00
2012020407 0.00 0.00
2012020408 0.00 0.00
2012020409 0.00 0.00
2012020410 0.00 0.00
2012020411 0.00 0.00
2012020412 0.00 0.00
2012020413 0.00 0.00
2012020414 0.00 0.00
2012020415 0.00 0.00
2012020416 0.00 0.00
2012020417 0.00 0.00
2012020418 0.00 0.00
2012020419 0.00 0.00
2012020420 0.00 0.00
2012020421 0.00 0.00
2012020422 0.00 0.00
2012020423 0.00 0.00
2012020500 0.00 0.00
2012020501 0.00 0.00
2012020502 0.00 0.00
2012020503 0.00 0.00
2012020504 0.00 0.00
2012020505 0.00 0.00
2012020506 0.00 0.00
2012020507 0.00 0.00
2012020508 0.00 0.00
2012020509 0.00 0.00
2012020510 0.00 0.00
2012020511 0.00 0.00
2012020512 0.00 0.00
2012020513 0.00 0.00
2012020514 0.00 0.00
2012020515 0.00 0.00
2012020516 0.00 0.00
2012020517 0.00 0.00
2012020518 0.00 0.00
2012020519 0.00 0.00
2012020520 0.00 0.00
2012020521 0.00 0.00
2012020522 0.00 0.00
2012020523 0.00 0.00
2012020600 0.00 0.00
2012020601 0.00 0.00
2012020602 0.00 0.00
2012020603 0.00 0.00
2012020604 0.00 0.00
2012020605 0.00 0.00
2012020606 0.00 0.00
2012020607 0.00 0.00
2012020608 0.00 0.00
2012020609 0.00 0.00
2012020610 0.00 0.00
2012020611 0.00 0.00
2012020612 0.00 0.00
2012020613 0.00 0.00
2012020614 0.00 0.00
2012020615 0.00 0.00
2012020616 0.00 0.00
2012020617 0.00 0.00
2012020618 0.00 0.00
2012020619 0.00 0.00
2012020620 0.00 0.00
2012020621 0.00 0.00
2012020622 0.00 0.00
2012020623 0.00 0.00
2012020700 0.00 0.00
2012020701 0.00 0.00
2012020702 0.00 0.00
2012020703 0.00 0.00
2012020704 0.00 0.00
2012020705 0.00 0.00
2012020706 0.00 0.00
2012020707 0.00 0.00
2012020708 0.00 0.00
2012020709 0.00 0.00
2012020710 0.00 0.00
2012020711 0.00 0.00
2012020712 0.00 0.00
2012020713 0.00 0.00
2012020714 0.00 0.00
2012020715 0.00 0.00
2012020716 0.00 0.00
2012020717 0.00 0.00
2012020718 0.00 0.00
2012020719 0.00 0.00
2012020720 0.00 0.00
2012020721 0.00 0.00
2012020722 0.00 0.00
2012020723 0.00 0.00
2012020800 0.00 0.00
2012020801 0.00 0.00
2012020802 0.00 0.00
2012020803 0.00 0.00
2012020804 0.00 0.00
2012020805 0.00 0.00
2012020806 0.00 0.00
2012020807 0.00 0.00
2012020808 0.00 0.00
2012020809 0.00 0.00
2012020810 0.00 0.00
2012020811 0.00 0.00
2012020812 0.00 0.00
2012020813 0.00 0.00
2012020814 0.00 0.00
2012020815 0.00 0.00
2012020816 0.00 0.00
2012020817 0.00 0.00
2012020818 0.00 0.00
2012020819 0.00 0.00
2012020820 0.00 0.00
2012020821 0.00 0.00
2012020822 0.00 0.00
2012020823 0.00 0.00
2012020900 0.00 0.00
2012020901 0.00 0.00
2012020902 0.00 0.00
2012020903 0.00 0.00
2012020904 0.00 0.00
2012020905 0.00 0.00
2012020906 0.00 0.00
2012020907 0.00 0.00
2012020908 0.00 0.00
2012020909 0.00 0.00
2012020910 0.00 0.00
2012020911 0.00 0.00
2012020912 0.00 0.00
2012020913 0.00 0.00
2012020914 0.00 0.00
2012020915 0.00 0.00
2012020916 0.00 0.00
2012020917 0.00 0.00
2012020918 0.00 0.00
2012020919 0.00 0.00
2012020920 0.00 0.00
2012020921 0.00 0.00
2012020922 0.00 0.00
2012020923 0.00 0.00
2012021000 0.00 0.00
2012021001 0.00 0.00
2012021002 0.00 0.00
2012021003 0.00 0.00
2012021004 0.00 0.00
2012021005 0.00 0.00
2012021006 0.00 0.00
2012021007 0.00 0.00
2012021008 0.00 0.00
2012021009 0.00 0.00
2012021010 0.00 0.00
2012021011 0.00 0.00
2012021012 0.00 0.00
2012021013 0.00 0.00
2012021014 0.00 0.00
2012021015 0.00 0.00
2012021016 0.00 0.00
2012021017 0.00 0.00
2012021018 0.00 0.00
2012021019 0.00 0.00
2012021020 0.00 0.00
2012021021 0.00 0.00
2012021022 0.00 0.00
2012021023 0.00 0.00
2012021100 0.00 0.00
2012021101 0.00 0.00
2012021102 0.00 0.00
2012021103 0.00 0.00
2012021104 0.00 0.00
2012021105 0.00 0.00
2012021106 0.00 0.00
2012021107 0.00 0.00
2012021108 0.00 0.00
2012021109 0.00 0.00
2012021110 0.00 0.00
2012021111 0.00 0.00
2012021112 0.00 0.00
2012021113 0.00 0.00
2012021114 0.00 0.00
2012021115 0.00 0.00
2012021116 0.00 0.00
2012021117 0.00 0.00
2012021118 0.00 0.00
2012021119 0.00 0.00
2012021120 0.00 0.00
2012021121 0.00 0.00
2012021122 0.00 0.00
2012021123 0.00 0.00
2012021200 0.00 0.00
2012021201 0.00 0.00
2012021202 0.00 0.00
2012021203 0.00 0.00
2012021204 0.00 0.00
2012021205 0.00 0.00
2012021206 0.00 0.00
2012021207 0.00 0.00
2012021208 0.00 0.00
2012021209 0.00 0.00
2012021210 0.00 0.00
2012021211 0.00 0.00
2012021212 0.00 0.00
2012021213 0.00 0.00
2012021214 0.00 0.00
2012021215 0.00 0.00
2012021216 0.00 0.00
2012021217 0.00 0.00
2012021218 0.00 0.00
2012021219 0.00 0.00
2012021220 0.00 0.00
2012021221 0.00 0.00
2012021222 0.00 0.00
2012021223 0.00 0.00
2012021300 0.00 0.00
2012021301 0.00 0.00
2012021302 0.00 0.00
2012021303 0.00 0.00
2012021304 0.15 0.00
2012021305 0.32 0.00
2012021306 0.00 0.00
2012021307 0.05 0.00
2012021308 0.00 0.00
2012021309 0.00 0.00
2012021310 0.00 0.00
2012021311 0.00 0.00
2012021312 0.00 0.00
2012021313 0.00 0.00
2012021314 0.00 0.00
2012021315 0.28 0.09
2012021316 0.15 0.05
2012021317 0.00 0.00
2012021318 0.00 0.00
2012021319 0.00 0.00
2012021320 0.00 0.00
2012021321 0.00 0.00
2012021322 0.00 0.00
2012021323 0.00 0.00
2012021400 0.00 0.00
2012021401 0.00 0.00
2012021402 0.32 0.08
2012021403 0.55 0.51
2012021404 0.37 0.09
2012021405 0.00 0.00
2012021406 0.00 0.00
2012021407 0.05 0.00
2012021408 0.00 0.00
2012021409 0.00 0.00
2012021410 0.00 0.00
2012021411 0.00 0.00
2012021412 0.00 0.00
2012021413 0.00 0.00
2012021414 0.00 0.00
2012021415 0.00 0.00
2012021416 0.00 0.05
2012021417 0.02 0.04
2012021418 0.50 0.56
2012021419 0.77 1.58
2012021420 0.75 1.24
2012021421 0.33 0.03
2012021422 0.30 0.00
2012021423 0.13 0.00
2012021500 0.00 0.00
2012021501 0.07 0.03
2012021502 0.00 0.01
2012021503 0.00 0.00
2012021504 0.00 0.00
2012021505 0.00 0.00
2012021506 0.00 0.00
2012021507 0.00 0.00
2012021508 0.00 0.00
2012021509 0.00 0.00
2012021510 0.00 0.00
2012021511 0.00 0.00
2012021512 0.00 0.00
2012021513 0.00 0.00
2012021514 0.00 0.00
2012021515 0.00 0.00
2012021516 0.00 0.00
2012021517 0.00 0.00
2012021518 0.00 0.00
2012021519 0.00 0.00
2012021520 0.00 0.00
2012021521 0.00 0.00
2012021522 0.00 0.00
2012021523 0.00 0.00
2012021600 0.00 0.00
2012021601 0.00 0.00
2012021602 0.00 0.00
2012021603 0.00 0.00
2012021604 0.00 0.00
2012021605 0.00 0.00
2012021606 0.00 0.00
2012021607 0.38 0.00
2012021608 0.15 0.00
2012021609 0.00 0.00
2012021610 0.03 0.00
2012021611 0.00 0.00
2012021612 0.00 0.00
2012021613 0.00 0.00
2012021614 0.00 0.00
2012021615 0.00 0.00
2012021616 0.00 0.00
2012021617 0.00 0.00
2012021618 0.00 0.00
2012021619 0.00 0.00
2012021620 0.00 0.00
2012021621 0.00 0.00
2012021622 0.00 0.00
2012021623 0.00 0.00
2012021700 0.15 0.00
2012021701 0.08 0.00
2012021702 0.07 0.00
2012021703 0.12 0.00
2012021704 0.00 0.00
2012021705 0.00 0.00
2012021706 0.00 0.00
2012021707 0.00 0.00
2012021708 0.00 0.00
2012021709 0.00 0.00
2012021710 0.00 0.00
2012021711 0.00 0.00
2012021712 0.00 0.00
2012021713 0.00 0.00
2012021714 0.00 0.00
2012021715 0.00 0.00
2012021716 0.00 0.00
2012021717 0.00 0.00
2012021718 0.00 0.00
2012021719 0.00 0.00
2012021720 0.00 0.00
2012021721 0.00 0.00
2012021722 0.00 0.00
2012021723 0.00 0.00
2012021800 0.00 0.00
2012021801 0.00 0.00
2012021802 0.00 0.00
2012021803 0.00 0.00
2012021804 0.00 0.00
2012021805 0.00 0.00
2012021806 0.00 0.00
2012021807 0.00 0.00
2012021808 0.03 0.00
2012021809 0.03 0.00
2012021810 0.00 0.00
2012021811 0.00 0.00
2012021812 0.00 0.01
2012021813 0.00 0.19
2012021814 0.00 0.01
2012021815 0.38 0.37
2012021816 0.40 0.57
2012021817 0.53 0.42
2012021818 0.20 0.22
2012021819 1.03 0.30
2012021820 1.48 1.18
2012021821 0.85 1.38
2012021822 2.00 2.37
2012021823 0.58 1.15
2012021900 0.02 0.32
2012021901 0.00 0.00
2012021902 0.00 0.00
2012021903 0.00 0.01
2012021904 0.00 0.03
2012021905 0.00 0.00
2012021906 0.00 0.00
2012021907 0.00 0.00
2012021908 0.00 0.00
2012021909 0.00 0.00
2012021910 0.00 0.00
2012021911 0.00 0.07
2012021912 0.00 0.00
2012021913 0.00 0.01
2012021914 0.00 0.00
2012021915 0.00 0.00
2012021916 0.00 0.00
2012021917 0.00 0.00
2012021918 0.00 0.00
2012021919 0.00 0.00
2012021920 0.00 0.00
2012021921 0.00 0.00
2012021922 0.00 0.00
2012021923 0.00 0.00
2012022000 0.00 0.00
2012022001 0.00 0.00
2012022002 0.00 0.00
2012022003 0.00 0.00
2012022004 0.00 0.00
2012022005 0.00 0.00
2012022006 0.00 0.00
2012022007 0.00 0.00
2012022008 0.00 0.00
2012022009 0.00 0.00
2012022010 0.00 0.00
2012022011 0.00 0.00
2012022012 0.00 0.00
2012022013 0.00 0.00
2012022014 0.00 0.00
2012022015 0.00 0.00
2012022016 0.00 0.00
2012022017 0.00 0.00
2012022018 0.00 0.00
2012022019 0.00 0.00
2012022020 0.00 0.00
2012022021 0.00 0.00
2012022022 0.00 0.00
2012022023 0.00 0.00
2012022100 0.00 0.00
2012022101 0.00 0.00
2012022102 0.00 0.00
2012022103 0.00 0.00
2012022104 0.00 0.11
2012022105 0.00 0.01
2012022106 0.00 0.00
2012022107 0.00 0.01
2012022108 0.00 0.00
2012022109 0.00 0.00
2012022110 0.00 0.00
2012022111 0.00 0.00
2012022112 0.00 0.00
2012022113 0.00 0.00
2012022114 0.00 0.00
2012022115 0.00 0.00
2012022116 0.00 0.00
2012022117 0.00 0.00
2012022118 0.00 0.00
2012022119 0.00 0.00
2012022120 0.00 0.00
2012022121 0.00 0.00
2012022122 0.00 0.00
2012022123 0.00 0.00
2012022200 0.00 0.00
2012022201 0.00 0.00
2012022202 0.00 0.00
2012022203 0.00 0.00
2012022204 0.00 0.00
2012022205 0.00 0.00
2012022206 0.00 0.00
2012022207 0.00 0.00
2012022208 0.00 0.00
2012022209 0.00 0.00
2012022210 0.00 0.00
2012022211 0.00 0.00
2012022212 0.00 0.00
2012022213 0.00 0.00
2012022214 0.00 0.00
2012022215 0.00 0.00
2012022216 0.00 0.00
2012022217 0.00 0.00
2012022218 0.00 0.00
2012022219 0.00 0.00
2012022220 0.23 1.17
2012022221 0.00 0.00
2012022222 0.05 0.00
2012022223 0.15 0.00
2012022300 0.02 0.00
2012022301 0.08 0.00
2012022302 0.33 0.00
2012022303 0.07 0.00
2012022304 0.00 0.00
2012022305 0.17 0.00
2012022306 0.00 0.00
2012022307 0.00 0.00
2012022308 0.00 0.00
2012022309 0.00 0.00
2012022310 0.00 0.00
2012022311 0.00 0.00
2012022312 0.00 0.00
2012022313 0.00 0.00
2012022314 0.00 0.00
2012022315 0.00 0.00
2012022316 0.00 0.00
2012022317 0.00 0.00
2012022318 0.00 0.00
2012022319 0.00 0.00
2012022320 0.00 0.00
2012022321 0.00 0.00
2012022322 0.00 0.00
2012022323 0.00 0.00
2012022400 0.00 0.00
2012022401 0.00 0.00
2012022402 0.00 0.00
2012022403 0.00 0.00
2012022404 0.00 0.00
2012022405 0.00 0.00
2012022406 0.00 0.00
2012022407 0.00 0.00
2012022408 0.00 0.00
2012022409 0.00 0.00
2012022410 0.00 0.00
2012022411 0.00 0.00
2012022412 0.07 0.00
2012022413 0.02 0.00
2012022414 0.00 0.00
2012022415 0.00 0.00
2012022416 0.00 0.00
2012022417 0.47 0.00
2012022418 0.73 0.00
2012022419 0.08 0.00
2012022420 0.00 0.00
2012022421 0.00 0.00
2012022422 0.00 0.00
2012022423 0.00 0.00
2012022500 0.00 0.00
2012022501 0.00 0.00
2012022502 0.00 0.00
2012022503 0.00 0.00
2012022504 0.00 0.00
2012022505 0.00 0.00
2012022506 0.00 0.00
2012022507 0.00 0.00
2012022508 0.00 0.00
2012022509 0.00 0.00
2012022510 0.00 0.00
2012022511 0.00 0.00
2012022512 0.00 0.00
2012022513 0.00 0.00
2012022514 0.00 0.00
2012022515 0.00 0.00
2012022516 0.00 0.00
2012022517 0.00 0.00
2012022518 0.00 0.00
2012022519 0.00 0.00
2012022520 0.00 0.00
2012022521 0.00 0.00
2012022522 0.00 0.00
2012022523 0.00 0.00
2012022600 0.00 0.00
2012022601 0.00 0.00
2012022602 0.00 0.00
2012022603 0.00 0.00
2012022604 0.00 0.01
2012022605 0.00 0.00
2012022606 0.00 0.04
2012022607 0.30 0.12
2012022608 0.00 0.00
2012022609 0.00 0.00
2012022610 0.00 0.00
2012022611 0.00 0.00
2012022612 0.00 0.00
2012022613 0.00 0.00
2012022614 0.00 0.00
2012022615 0.00 0.00
2012022616 0.00 0.00
2012022617 0.00 0.00
2012022618 0.00 0.00
2012022619 0.00 0.00
2012022620 0.00 0.00
2012022621 0.00 0.00
2012022622 0.00 0.00
2012022623 0.00 0.00
2012022700 0.00 0.00
2012022701 0.00 0.00
2012022702 0.00 0.00
2012022703 0.00 0.00
2012022704 0.00 0.00
2012022705 0.00 0.00
2012022706 0.00 0.00
2012022707 0.00 0.00
2012022708 0.00 0.00
2012022709 0.00 0.00
2012022710 0.00 0.00
2012022711 0.00 0.00
2012022712 0.00 0.00
2012022713 0.00 0.00
2012022714 0.00 0.00
2012022715 0.00 0.00
2012022716 0.00 0.00
2012022717 0.00 0.00
2012022718 0.00 0.00
2012022719 0.00 0.00
2012022720 0.00 0.00
2012022721 0.03 0.00
2012022722 0.05 0.00
2012022723 0.07 0.00
2012022800 0.00 0.00
2012022801 0.02 0.00
2012022802 0.00 0.00
2012022803 0.00 0.00
2012022804 0.00 0.00
2012022805 0.00 0.00
2012022806 0.00 0.00
2012022807 0.00 0.00
2012022808 0.03 0.00
2012022809 0.07 0.00
2012022810 0.00 0.00
2012022811 0.00 0.00
2012022812 0.00 0.00
2012022813 0.00 0.00
2012022814 0.00 0.00
2012022815 0.00 0.00
2012022816 0.00 0.00
2012022817 0.00 0.00
2012022818 0.00 0.00
2012022819 0.00 0.00
2012022820 0.00 0.00
2012022821 0.00 0.00
2012022822 0.00 0.00
2012022823 0.00 0.00
2012022900 0.00 0.00
2012022901 0.00 0.00
2012022902 0.00 0.00
2012022903 0.00 0.00
2012022904 0.00 0.00
2012022905 0.00 0.00
2012022906 0.00 0.00
2012022907 0.00 0.00
2012022908 0.00 0.00
2012022909 0.00 0.00
2012022910 0.00 0.00
2012022911 0.00 0.00
2012022912 0.00 0.00
2012022913 0.00 0.00
2012022914 0.00 0.00
2012022915 0.00 0.00
2012022916 0.00 0.00
2012022917 0.00 0.00
2012022918 0.00 0.00
2012022919 0.00 0.00
2012022920 0.00 0.00
2012022921 0.00 0.00
2012022922 0.00 0.00
2012022923 0.00 0.00
2012030100 0.00 0.00
2012030101 0.00 0.00
2012030102 0.00 0.00
2012030103 0.00 0.00
2012030104 0.00 0.00
2012030105 0.00 0.00
2012030106 0.00 0.00
2012030107 0.00 0.00
2012030108 0.00 0.00
2012030109 0.00 0.00
2012030110 0.00 0.00
2012030111 0.00 0.00
2012030112 0.00 0.00
2012030113 0.00 0.00
2012030114 0.00 0.00
2012030115 0.00 0.00
2012030116 0.00 0.00
2012030117 0.00 0.00
2012030118 0.00 0.00
2012030119 0.00 0.00
2012030120 0.00 0.00
2012030121 0.00 0.00
2012030122 0.00 0.00
2012030123 0.00 0.00
2012030200 0.00 0.00
2012030201 0.00 0.00
2012030202 0.00 0.00
2012030203 0.00 0.00
2012030204 0.00 0.00
2012030205 0.00 0.00
2012030206 0.00 0.00
2012030207 0.00 0.00
2012030208 0.00 0.00
2012030209 0.00 0.00
2012030210 0.00 0.00
2012030211 0.00 0.00
2012030212 0.00 0.00
2012030213 0.00 0.00
2012030214 0.00 0.00
2012030215 0.00 0.00
2012030216 0.00 0.00
2012030217 0.00 0.00
2012030218 0.00 0.00
2012030219 0.00 0.00
2012030220 0.00 0.00
2012030221 0.00 0.00
2012030222 0.00 0.00
2012030223 0.00 0.00
2012030300 0.00 0.00
2012030301 0.00 0.00
2012030302 0.00 0.00
2012030303 0.00 0.00
2012030304 0.00 0.00
2012030305 0.00 0.00
2012030306 0.00 0.00
2012030307 0.00 0.00
2012030308 0.00 0.00
2012030309 0.00 0.00
2012030310 0.00 0.00
2012030311 0.00 0.00
2012030312 0.00 0.00
2012030313 0.00 0.00
2012030314 0.00 0.00
2012030315 0.00 0.00
2012030316 0.00 0.00
2012030317 0.00 0.00
2012030318 0.00 0.00
2012030319 0.00 0.00
2012030320 0.00 0.00
2012030321 0.00 0.00
2012030322 0.00 0.00
2012030323 0.00 0.00
2012030400 0.00 0.00
2012030401 0.00 0.00
2012030402 0.00 0.00
2012030403 0.00 0.00
2012030404 0.00 0.00
2012030405 0.00 0.00
2012030406 0.00 0.00
2012030407 0.00 0.00
2012030408 0.00 0.00
2012030409 0.00 0.00
2012030410 0.00 0.00
2012030411 0.00 0.00
2012030412 0.00 0.00
2012030413 0.00 0.00
2012030414 0.00 0.00
2012030415 0.00 0.00
2012030416 0.70 0.42
2012030417 0.45 0.79
2012030418 0.50 0.21
2012030419 0.25 0.42
2012030420 0.27 0.48
2012030421 0.03 0.16
2012030422 0.47 0.78
2012030423 0.05 0.23
2012030500 0.00 0.02
2012030501 0.07 0.04
2012030502 0.28 0.44
2012030503 0.48 0.92
2012030504 0.02 0.00
2012030505 0.18 0.04
2012030506 0.20 0.00
2012030507 0.07 0.00
2012030508 0.00 0.00
2012030509 0.00 0.00
2012030510 0.00 0.00
2012030511 0.00 0.00
2012030512 0.00 0.00
2012030513 0.00 0.00
2012030514 0.00 0.00
2012030515 0.00 0.00
2012030516 0.00 0.00
2012030517 0.00 0.00
2012030518 0.00 0.00
2012030519 0.00 0.00
2012030520 0.00 0.00
2012030521 0.00 0.00
2012030522 0.00 0.00
2012030523 0.00 0.00
2012030600 0.00 0.00
2012030601 0.00 0.00
2012030602 0.00 0.00
2012030603 0.00 0.00
2012030604 0.00 0.00
2012030605 0.00 0.00
2012030606 0.00 0.00
2012030607 0.00 0.00
2012030608 0.00 0.00
2012030609 0.00 0.00
2012030610 0.00 0.00
2012030611 0.00 0.00
2012030612 0.00 0.00
2012030613 0.00 0.00
2012030614 0.00 0.00
2012030615 0.00 0.00
2012030616 0.00 0.00
2012030617 0.00 0.00
2012030618 0.00 0.00
2012030619 0.00 0.00
2012030620 0.00 0.00
2012030621 0.00 0.00
2012030622 0.00 0.00
2012030623 0.00 0.00
2012030700 0.00 0.00
2012030701 0.00 0.00
2012030702 0.00 0.00
2012030703 0.00 0.00
2012030704 0.00 0.00
2012030705 0.00 0.00
2012030706 0.00 0.00
2012030707 0.00 0.00
2012030708 0.00 0.00
2012030709 0.00 0.00
2012030710 0.00 0.00
2012030711 0.00 0.03
2012030712 0.00 0.84
2012030713 0.22 0.51
2012030714 0.18 0.57
2012030715 0.57 0.31
2012030716 2.18 2.05
2012030717 1.83 2.06
2012030718 1.20 0.57
2012030719 0.43 0.44
2012030720 0.17 0.14
2012030721 0.07 0.25
2012030722 0.00 0.00
2012030723 0.00 0.00
2012030800 0.00 0.00
2012030801 0.00 0.00
2012030802 0.00 0.00
2012030803 0.00 0.00
2012030804 0.00 0.00
2012030805 0.00 0.00
2012030806 0.00 0.00
2012030807 0.00 0.00
2012030808 0.00 0.00
2012030809 0.00 0.00
2012030810 0.00 0.00
2012030811 0.00 0.00
2012030812 0.00 0.03
2012030813 0.00 0.02
2012030814 0.00 0.07
2012030815 0.00 0.00
2012030816 0.00 0.00
2012030817 0.00 0.00
2012030818 0.00 0.00
2012030819 0.00 0.00
2012030820 0.00 0.00
2012030821 0.00 0.00
2012030822 0.00 0.00
2012030823 0.00 0.00
2012030900 0.00 0.00
2012030901 0.00 0.00
2012030902 0.00 0.00
2012030903 0.00 0.00
2012030904 0.00 0.00
2012030905 0.00 0.00
2012030906 0.00 0.00
2012030907 0.00 0.00
2012030908 0.00 0.00
2012030909 0.00 0.00
2012030910 0.00 0.00
2012030911 0.00 0.00
2012030912 0.00 0.00
2012030913 0.00 0.00
2012030914 0.00 0.00
2012030915 0.00 0.00
2012030916 0.00 0.00
2012030917 0.00 0.00
2012030918 0.00 0.00
2012030919 0.00 0.00
2012030920 0.00 0.00
2012030921 0.00 0.00
2012030922 0.00 0.00
2012030923 0.00 0.00
2012031000 0.00 0.00
2012031001 0.00 0.00
2012031002 0.00 0.00
2012031003 0.00 0.02
2012031004 0.00 0.05
2012031005 0.00 0.00
2012031006 0.00 0.00
2012031007 0.42 0.04
2012031008 0.77 0.13
2012031009 0.00 0.00
2012031010 0.00 0.00
2012031011 0.00 0.00
2012031012 0.00 0.00
2012031013 0.00 0.00
2012031014 0.00 0.00
2012031015 0.00 0.00
2012031016 0.00 0.00
2012031017 0.00 0.00
2012031018 0.00 0.00
2012031019 0.00 0.00
2012031020 0.00 0.00
2012031021 0.00 0.00
2012031022 0.00 0.00
2012031023 0.00 0.00
2012031100 0.00 0.00
2012031101 0.00 0.00
2012031102 0.00 0.00
2012031103 0.00 0.00
2012031104 0.00 0.00
2012031105 0.00 0.00
2012031106 0.00 0.00
2012031107 0.00 0.00
2012031108 0.00 0.00
2012031109 0.00 0.00
2012031110 0.00 0.00
2012031111 0.00 0.00
2012031112 0.00 0.00
2012031113 0.00 0.00
2012031114 0.00 0.00
2012031115 0.00 0.00
2012031116 0.00 0.00
2012031117 0.00 0.00
2012031118 0.00 0.00
2012031119 0.00 0.00
2012031120 0.00 0.00
2012031121 0.00 0.00
2012031122 0.00 0.00
2012031123 0.00 0.00
2012031200 0.00 0.00
2012031201 0.00 0.00
2012031202 0.00 0.00
2012031203 0.00 0.00
2012031204 0.00 0.00
2012031205 0.00 0.00
2012031206 0.00 0.00
2012031207 0.00 0.00
2012031208 0.00 0.00
2012031209 0.00 0.00
2012031210 0.00 0.00
2012031211 0.03 0.00
2012031212 0.00 0.00
2012031213 0.00 0.00
2012031214 0.00 0.00
2012031215 0.00 0.00
2012031216 0.00 0.00
2012031217 0.00 0.00
2012031218 0.00 0.00
2012031219 0.00 0.00
2012031220 0.00 0.00
2012031221 0.00 0.00
2012031222 0.00 0.00
2012031223 0.00 0.00
2012031300 0.00 0.00
2012031301 0.00 0.00
2012031302 0.00 0.00
2012031303 0.00 0.00
2012031304 0.00 0.00
2012031305 0.00 0.00
2012031306 0.00 0.00
2012031307 0.00 0.00
2012031308 0.00 0.00
2012031309 0.00 0.00
2012031310 0.00 0.00
2012031311 0.00 0.00
2012031312 0.00 0.00
2012031313 0.00 0.00
2012031314 0.00 0.00
2012031315 0.00 0.00
2012031316 0.00 0.00
2012031317 0.00 0.00
2012031318 0.00 0.00
2012031319 0.00 0.00
2012031320 0.00 0.00
2012031321 0.00 0.00
2012031322 0.00 0.00
2012031323 0.00 0.00
2012031400 0.00 0.00
2012031401 0.00 0.00
2012031402 0.00 0.00
2012031403 0.00 0.00
2012031404 0.00 0.00
2012031405 0.00 0.00
2012031406 0.00 0.00
2012031407 0.00 0.00
2012031408 0.00 0.00
2012031409 0.00 0.00
2012031410 0.00 0.00
2012031411 0.00 0.00
2012031412 0.00 0.00
2012031413 0.00 0.00
2012031414 0.00 0.00
2012031415 0.00 0.00
2012031416 0.00 0.00
2012031417 0.00 0.00
2012031418 0.00 0.00
2012031419 0.00 0.00
2012031420 0.00 0.00
2012031421 0.00 0.00
2012031422 0.00 0.00
2012031423 0.00 0.00
2012031500 0.00 0.00
2012031501 0.00 0.00
2012031502 0.00 0.00
2012031503 0.00 0.00
2012031504 0.00 0.00
2012031505 0.00 0.00
2012031506 0.00 0.00
2012031507 0.00 0.00
2012031508 0.00 0.00
2012031509 0.00 0.00
2012031510 0.00 0.00
2012031511 0.00 0.00
2012031512 0.00 0.00
2012031513 0.00 0.00
2012031514 0.00 0.00
2012031515 0.00 0.00
2012031516 0.00 0.00
2012031517 0.00 0.00
2012031518 0.00 0.00
2012031519 0.00 0.00
2012031520 0.00 0.00
2012031521 0.00 0.00
2012031522 0.00 0.00
2012031523 0.00 0.00
2012031600 0.00 0.00
2012031601 0.00 0.00
2012031602 0.00 0.00
2012031603 0.00 0.00
2012031604 0.00 0.00
2012031605 0.00 0.00
2012031606 0.00 0.00
2012031607 0.00 0.00
2012031608 0.00 0.00
2012031609 0.00 0.00
2012031610 0.00 0.00
2012031611 0.00 0.00
2012031612 0.00 0.00
2012031613 0.00 0.00
2012031614 0.00 0.00
2012031615 0.00 0.00
2012031616 0.00 0.00
2012031617 0.00 0.00
2012031618 0.00 0.00
2012031619 0.00 0.00
2012031620 0.00 0.00
2012031621 0.00 0.00
2012031622 0.00 0.00
2012031623 0.00 0.00
2012031700 0.00 0.00
2012031701 0.00 0.00
2012031702 0.00 0.00
2012031703 0.00 0.00
2012031704 0.00 0.00
2012031705 0.00 0.00
2012031706 0.00 0.00
2012031707 0.00 0.00
2012031708 0.00 0.00
2012031709 0.00 0.00
2012031710 0.00 0.00
2012031711 0.00 0.00
2012031712 0.00 0.00
2012031713 0.00 0.07
2012031714 0.00 0.03
2012031715 0.00 0.00
2012031716 0.00 0.32
2012031717 0.00 0.00
2012031718 0.00 0.00
2012031719 0.00 0.00
2012031720 0.32 0.00
2012031721 0.00 0.00
2012031722 0.00 0.00
2012031723 0.00 0.00
